movie,sentence,score
탑건: 매버릭,무조건 봐야 되는 영화 특히 40대 이상 분들에게는 90년대 블럭 버스터의 감동을 주네요 .,10
탑건: 매버릭,마녀2도 봤는데 영화관에서 큰 온도차이를 느꼇습니다탑건은 저에게 최고였네요 탑건3에서 톰크루즈 형님의 전술과 루스터의 활약을 상상해봅니다,10
탑건: 매버릭,1편기억새록새록~~,10
탑건: 매버릭,"탐옹, 태어나줘서 압도적 감사.",10
이상한 나라의 수학자,최고임...완전울음,10
탑건: 매버릭,존잼.. 톰크루즈짱!!섹시해요,10
탑건: 매버릭,존잼.. 톰크루즈짱!!섹시해요,10
쥬라기 월드: 도미니언,스토리가 아쉽긴한데 그냥 재미로 보면 괜찮은듯,6
탑건: 매버릭,탑건은 꼭 봐야하는영화네요미국이라서 가능한 영화미국이기에 가능한 영화입니다꼭 보세요 영화관에서 봐야합니다,10
탑건: 매버릭,그냥 최고~~~~톰 형,10
탑건: 매버릭,영화가 군더더기 없이 깔끔해서 잘봤음,10
브로커,진부한 소재와 스토리 그리고 주제특별함이라고는 배우들의 이름값이 높은것 뿐,1
국제수사,진짜 재미없음 ㅋㅋㅋ 이렇게 안웃긴 코미디영화눈 처음임. 곽도원이 출연료만 챙기고 모든것을 잃은 영화..,2
탑건: 매버릭,보헤미안랩소디부터 다른 영화들 screenX 상영 시 매번 실망의 연속.. 그런데... 사이드 스크린을 이렇게 미친듯이 살려주네요... 드디어 감동 받고 갑니다...스토리도 너무 탄탄해서 놀랐습니다. 탑건1을 따라가는 내용의 억지가 없고 군더더기 없는 130분간 씬들이 전율을 일으켜주네요..~ 진짜 먼지만한 흠을 잡으라면 오프닝 테마 빼고 아쉬운 OST? 한 영화 두번 보러 극장간적 없었는데 이건 또 갈것 같네요. ㅠㅠ; 집에와 탑건 OST를 들으며 다시한번 감동에 빠져봅니다..,10
탑건: 매버릭,마지막 임무수행 씬은 숨쉬는 걸 잊고 봤다..,10
브로커,ㅋㅋㅋ  졸라  많이 졸리셨죠,6
극장판 윌벤져스 : 수상한 캠핑 대소동,그냥 아이데리고 보려고 예약한건데고퀄이라 놀랬어요스토리도재밌고 아이가 슈돌을조아하는애라서아주재밌게봤어요,10
탑건: 매버릭,모든 캐릭터에 입체성을 부여하는 능력.,10
마녀(魔女) Part2. The Other One,3편을 위한 예고편 하지만 볼거리 가득!!,10
탑건: 매버릭,영화관에서 꼭 보세요~~,10
버즈 라이트이어,스토리의 연결성 없이 갑툭튀처럼 전개돼서 후반부로 갈수록 관심 감소,5
탑건: 매버릭,와 최고다 최고최고!!,10
탑건: 매버릭,아주 재밌었어요 그리고 너무 감동이었고강력추천 합니다,10
탑건: 매버릭,존잼.. 톰크루즈짱!!섹시해요,10
탑건: 매버릭,기대이상이네요   꼭 보세요,10
탑건: 매버릭,별 말 필요 없다 그냥 &amp;#34;봐&amp;#34;,10
탑건: 매버릭,그냥.... 대박이라는 말밖에 ㅠㅠ 감사합니다. 톰형^^,10
탑건: 매버릭,걸작이다 진짜 걸작....,10
마녀(魔女) Part2. The Other One,여주 마녀에 이중성이 과연 무슨의도였고 어떤 의미를 지니는지 고민되었던 그러나 쓸때없는 고민이라는 현실자각이 든다아쉬운것은 아쉬운대로 이것이 감독의 의도는 아닐텐데 아쉽다,5
탑건: 매버릭,톰크루즈가 울어도 된다고 해서 울었다. 평점 볼 필요도 없다. 40대 이상은 머리로 생각하지 말고 그냥 보러가면 된다. 이게 영화다,10
탑건: 매버릭,완벽해요 두근두근 거림..,10
탑건: 매버릭,말이 필요없다 생각할 필요도 없어 그냥 최고다,10
극비수사,이 좋은 배우들을 데리고 이런 구닥다리 영화를 만들다니....,6
최악의 이웃과 사랑에 빠지는 방법,프랑스스러웠다는 정도 남주가 멜로물에는 다소 안어울렸다.,5
범죄도시2,잔인한 장면이 조금 나오긴 하는데 별로 잔인하진 않았음 재밌어서 나중에 또 봐야징,10
탑건: 매버릭,진심 너무 재밌다. 탑건1도 봐야겠다,10
탑건: 매버릭,꼭 4D 상영관에서 보세요,10
탑건: 매버릭,감동 또 감동 ㅜㅜ톰형 제발 오래오래 살아줘!!!,10
탑건: 매버릭,역시 살아있는 레전드.톰 크루즈를 위한 영화.어릴적봤던 탑건의 기억과 추억이 메버릭을보면서다시금 살아났다~!  4DX로 보시는걸 강력추천~!!,10
마녀(魔女) Part2. The Other One,3편으로 넘어가기위한 중간내용...그리고 여러집단 이해관계가 얼켜있는데 뭐라는지 모르겠음  나만 그랬나..,6
탑건,미쳐따 닥치고 봐야됨!!!,10
탑건: 매버릭,더이상의 영화가 존재할 수 있을까.최고,10
쥬라기 월드: 도미니언,액션 5점. 스토리 3점. 공룡 4점. 만족스럽지는 않으나  그런대로 나쁘지 않은 마무리,8
문폴,이영화는... 문 재앙이다,1
탑건: 매버릭,음악만 들어도 가슴이 웅장해진다...,10
탑건: 매버릭,꼭 보세요 리뷰 처음씁니다...,10
탑건: 매버릭,후속작이란 이렇게 만들어야 된다는걸 보여준 영화. 1986년 탑건에서 스치듯 지나간 장면들이나 복선이 36년이 지난 후속작에서 언급되고 회수된다. 보통 캐릭터가 어떤 선택을 하면 그런 행동을 한 이유에 대해 설득력이 있어야 관객이 몰입하고 납득을 한다. 이 영화는 이 요소들을 모두 만족시키며 서사와 스토리에 집중할수있게 해준다. 사실적인 영상미를 위해 CG를 거의 쓰지않고 직접 비행기에 탑승해서 촬영한것이 마치 내가 그곳에 있는 느낌마저 준다. 비행기 엔진음 소리가 극장 의자를 떨리게 하고 전율이 일어난다. 이 영화는 극장에서 보지않으면 후회할 정도이다.,10
쥬라기 월드: 도미니언,후속작은 역시 성공하기 힘든걸까?? 연출로 놀란 것보다 갑툭티로 놀란 횟수가 많았었다,6
탑건: 매버릭,예상이 가는 스토리와 오글거림,6
탑건: 매버릭,방금 보고 나왔는데 마지막 30분은 숨못쉬어서 지금 탈진 중이고 바지에 많이 지려서 어떻게 집에 가죠….,10
닥터 스트레인지: 대혼돈의 멀티버스,끔직한 혼종..  영화가 보면볼수로구구린내가 폴폴 나다가 점점 똥내가 쌔게올라오는게 아주.. 아 이래서감독 이 영화에서ㅜ아주 중요하구나 느낌...역시 이래서 경력직을써야되는거야..,1
탑건: 매버릭,저스트두잇 !!청소년인 딸과 함께 봤습니다어른아이할것없이 감동적인 영화였습니다 꼭보세요,10
탑건: 매버릭,완전히 퍼펙트한 영화?절대 돈 아깝지 않은!!,10
탑건: 매버릭,영상미가 다했다. 4dx로 봤는데 놀이공원 갔다온 기분이다. 작은관에서 봤으면 감동이 덜했을거같아서 별반개 뺐다,9
범죄도시2,또보고싶다.3년만에 극장에서 제대로 된 영화를 봤다,10
탑건: 매버릭,전작에 대한 예우 그리고 훌륭한 마무리..영화관이 계속 존재해야 하는 이유.,10
탑건: 매버릭,감동과 재미와 긴장을 모두 선사해버리고 오지고 지리고 렛잇고,10
탑건: 매버릭,가슴이 웅장해지는 영화,10
탑건: 매버릭,재밌고 감동적이어서 간만에 잘봤어요,10
불도저에 탄 소녀,요근래본 극 중 최고찬사 핵 사이다,10
탑건: 매버릭,감동스럽고 영화가 멋있었다!,10
탑건: 매버릭,4d로 꼭 봐야되는 영화,10
탑건: 매버릭,개꿀잼 미쳤다 진짜 ㅋㅋㅋ,10
탑건: 매버릭,일반관에서 보신 분들 중 아이맥스로 또 본다에 한표겁니다!,10
범죄도시2,진짜 1보다 재미있는 몇안되는 영화,10
캐스트 어웨이,인생영화… 죽기 전 꼭 봐야 할 영화 중 하나,10
애스트로넛,조니뎁 진짜 개잘생겻네..,10
범죄도시2,역시 마동석!! 손석구 무서웡ㅠㅠ 잔인한 장면 좀 있음,10
탑건: 매버릭,극장에서 보기에 딱 좋은 영화로 기분 좋게 볼 수 있어요,7
마녀(魔女) Part2. The Other One,소중한 한표 행사합니다.^^,10
탑건: 매버릭,탑건1은 사실 좀 지루했는데 탑건 매버릭은 전투씬도 너무 흥미진진하고 재미있었어요,9
7번방의 선물,이렇게 슬픈 영화 처음봤다 죽으러갈때 1년동안 날 눈물 다 울었다. 개슬프다 진짜,10
탑건: 매버릭,역시 끝내 주는구만완전 최애,10
탑건: 매버릭,또 보고 싶습니다. 모든 재미와 감동 요소가 다 있습니다.,10
실종,초반 30분을 제외하고는 괜찮았습니다. 엔딩 부분은 생각이 많이 들더군요,8
데쓰 캘린더,중간에 좀 처지는 부분도 있지만 스토리랑 소재가 흥미를 유지시키면서 끝까지 재밌게 볼 수 있었습니다,7
범죄도시2,피식 부르는 각본도 귿~!ㅋ,8
극장판 윌벤져스 : 수상한 캠핑 대소동,글쎄요 잘 모르겠네요 애도 계속 무섭다고 하고 싸우는 장면에서 대사들도 너무 쎄고 7세이상은 되야 될 거 같네요 애랑 주말에 좋은 시간 보내려고 했는데 좀 별로였어요,6
마녀(魔女) Part2. The Other One,"한국영화의 진일보 , 한국판 스타일리쉬 액션 실망하지 않을것임",10
탑건: 매버릭,눈물을 많이 흘렸읍니다.. 감사합니다 톰크루즈.,10
범죄도시2,그냥 말이 필요없는 영화,10
프라미싱 영 우먼,주인공은 왜 ㅠㅠ,8
탑건: 매버릭,"기대 이상...개봉날보고 극장에서 나오자마자 한번 더 봐야겠다는 생각이 들어서 한번 더 봤다. 근데 공중 액션씬이 너무 생생해서 4d로 한번 더 보고싶음.. 탄탄한 스토리와 지루하지 않은 전개, 중간중간 깨알같은 유머와 마지막 감동까지 부족한게 없는 영화. 레이디가가의 ost도 최고!",10
마녀(魔女) Part2. The Other One,한국말이든 영어든 욕하는거 너무 오글거림진짜중국어는 왜이렇게 많이나옴?어이 깡패들 니들이 낄자리가 아니야~그냥 밥한끼 사드세요 이거볼돈으로 ㅋㅋ,1
탑건: 매버릭,보는내내 감동과 전율이 느껴졌어요  이제껏 본중 최고인 영화~  또 보고파요.,10
탑건: 매버릭,재미는 마하 10.3 긴장감은 10G 톰형은 그냥 멋짐...,10
탑건: 매버릭,진짜 인생영화 울어도 된다!!,10
탑건: 매버릭,36년만에 탑건을 다시 볼줄은 생각치 못햇다.올해 최고의 영화,10
마녀(魔女) Part2. The Other One,1하고 2의 차이를 모르겠고 연출이 유치하다,4
탑건: 매버릭,올해 최고의 영화! 지루할 틈도 없이 몰아치는 전투기 씬,10
창문넘어 도망친 100세 노인,"사건은 꼬리의 꼬리를 문다. 100년간의 근대 역사를 엿볼수 있었다 약간의 허구도 있지만. 등장인물들이 꼬꼬무로 사건 일으키는 것도 엉망진창인데 엉망진창 사건도 다 해결되서 어이없고 재미있다. 오베라는 남자도 유쾌하게 봤는데, 나한테는 프랑스나 일본영화보다는 스웨덴 유머가 통하나보다. “소중한 순간이 오면 따지지 말고 누릴 것” 이 대사가 여기서 나왔구나!",10
탑건: 매버릭,최고의 후속작입니다.,10
탑건: 매버릭,"긴장감 가득한 올드패션 헐리우드 영화,감동적인 스토리까지 굳",10
탑건: 매버릭,무조건 아이맥스로 보길,10
마녀(魔女) Part2. The Other One,마블 영화인줄?? 선 넘었으~마녀는 모르겠고...미녀는 많이 나오네요...!!,1
탑건: 매버릭,전투기 씬이 스릴  만점인것 같아요.톰 크루즈... 나이가 무색한 연기가 정말 좋네요. 사람을 끄는 미소가 인상적입니다.,9
탑건: 매버릭,최근 봤던 영화중에 제일 재밌었습니다 개굿,10
탑건: 매버릭,스토리는 좀 뻔한 영웅 이야긴데 중간중간 비행장면 넘 멋져서 소름 돋음. 내가 비행기 탄줄?,10
탑건: 매버릭,헐리우드 블록버스터 영화의 정석. 박진감 짱이네요.,10
50가지 그림자: 해방,역시 헐리웃. 여배우들의 몸을 사리지 않는 연기가 한국과 차별점이네요. 잘보고 갑니다.,8
탑건: 매버릭,너무 재밌음 아이맥스로 한번 더 볼거에요,10
탑건: 매버릭,"연출, OST, 각본에 탐형 및 출연진들의 실제 항공 연기까지 대박이었습니다. 무엇보다 되도안한 페미, PC요소가 없으니까 옛 영화처럼 너무 좋았어요. 꼭 극장에서 보길 추천합니다. 가기전에 탑건1보면 더 좋을듯!!",10
그대가 조국,할 말은 많지만 하지 않겠습니다,1
탑건: 매버릭,20년대 최고의 영화..,10
탑건: 매버릭,말이 필요없네요 역시 탑건 ~~~,10
화려한 휴가,짱짱맨 감동적인 역사실화,10
탑건: 매버릭,한번더볼예정.간만에 완벽한영화봤다!!!!,10
한반도,지나친 반일 국뽕은 정신병임…,1
탑건: 매버릭,톰크루즈형 세월이야속하다..늙지마요ㅜㅜ 나도 늙기싫다,10
범죄도시2,시간 가는줄 모르게 봤어요,10
탑건: 매버릭,진짜 오랜만에 영화 보고나서 만족중,10
탑건: 매버릭,지렸습니다 진짜로 꼭 보세요,10
탑건: 매버릭,"전투기 소재의 영화는 역시 톰 크루즈, 탑건이 모든 걸 대변한다~~오랜만에 추억소환 미국갬성 헐리우드 향기가 물씬 나는 영화~^^@",10
탑건: 매버릭,브래드쇼 아들 루스터가 피아노치는모습을 보면서 과거를 회상하는  장면에서..울컥,10
탑건: 매버릭,톰 크루즈 형님이 전투기를 몰자 내 맘 속에도 파동이....,10
탑건: 매버릭,영화는 이렇게 만들어야 합니다.,10
탑건: 매버릭,최근 10년내 본 영화 중 최고다. 아직도 여운이 긴시지 않는다,10
탑건: 매버릭,해피엔딩일거 예상했지만 흥미진진하고 박진감넘쳤음 그리고 그래픽 너무 좋았음,10
탑건: 매버릭,정말 웬만해서 후기안남기는데 오늘 너무 재밌게 관람했습니다! 인생영화에 등극한것같습니다.  영상미도 뛰어나고 스토리도 1편이랑 잘엮어서 잘 짠거같아요 그리고 톰크루즈는 여전히 멋있네요..!!!,10
범죄도시2,"배우님들의 박진감 넘치는 연기와 환상적 연출의 만남 , 완벽… 보는내내 긴장,웃음,속시원함에 시간가는줄 모르고 봤어요! 몇번을 봐도 안질리네요극장나오면 손석구배우님만 생각나기도 함 . ㅎ",10
탑건: 매버릭,잘빠진 장르영화에 톰크루즈 한스푼. 실패가 없는 조합,10
탑건: 매버릭,또 봐도 됨!!! 10자 채우기,10
탑건: 매버릭,오랜만에 진짜 재밌는 영화였어요,10
탑건: 매버릭,넘~ 재미있고 감동적 입니다.,10
탑건: 매버릭,말이 필요없는 최고의 후속작,10
